Match_Type,Eroski_ID,Eroski_Denomination,Makro_ID,Makro_Denomination,Similarity_Distance,Error_Type
,10907723,"Filete de babilla extrafino de añojo, bandeja 350 g",191963,N/A,0.8697813749313354,False Positive
,23114408,"Salsa Pesto Genovés EROSKI, tarrina 130 g",657722,N/A,0.8699185848236084,False Positive
,25950494,"Azúcar moreno moka AZUCARERA, bolsa 300 g",147266,N/A,0.8702961802482605,False Positive
,26811257,"Mermelada frutas del bosque LA VIEJA FABRICA, frasco 280 g",119708,N/A,0.8735012412071228,False Positive
,12365243,"Bacalao al pil pil EROSKI SELEQTIA, bandeja 300 g",216933,N/A,0.8748201727867126,False Positive
,23415490,"Tomate frito casero EROSKI BIO, frasco 340 g",192405,N/A,0.8813124895095825,False Positive
,19356310,"Vino Blanco D.O.C. Rioja VIÑA POMAL, botella 75 cl",221356,N/A,0.8836795091629028,False Positive
,19233170,"Hamburguesa de pollo, al peso, compra mínima 250 g",201562,N/A,0.8862786293029785,False Positive
,12831236,"Leche entera sin lactosa KAIKU, brik 1 litro",29088,N/A,0.8871783018112183,False Positive
,26690412,"Limpiador maderas KH-7, spray 500 ml",206262,N/A,0.8882642984390259,False Positive
,19699321,"Desinfectante de ropa SANYTOL, botella 1200 ml",7455,N/A,0.8884661197662354,False Positive
,9253592,"Filete de merluza EROSKI, bandeja aprox. 350 g",216301,N/A,0.8920333385467529,False Positive
,26719807,"Ensalada Supremme Maxi EROSKI, bolsa 150 g",33080,N/A,0.8931303024291992,False Positive
,21119425,"Solomillos de salmón EROSKI NATUR GGN, bandeja 300 g",220864,N/A,0.8946021795272827,False Positive
,19838317,"Alcachofas cortadas EROSKI, bolsa 450 g",142189,N/A,0.8967979550361633,False Positive
,14780910,"Ciruelas sin hueso BORGES, bolsa 150 g",219358,N/A,0.9027920365333557,False Positive
,368100,"Atún claro al natural ISABEL, pack 3x56 g",135031,N/A,0.9050079584121704,False Positive
,26253146,"Mayonesa en sobres COOSUR, caja 250 uds",121258,N/A,0.9057357311248779,False Positive
,16199341,"Cola de merluza, al peso, compra mínima 500 g",125504,N/A,0.9099311232566833,False Positive
,26467829,"Bonito entero E.NATUR MSC EUSKO LABEL, pieza al peso aprox. 7 kg",74817,N/A,0.9200321435928345,False Positive
,23488760,"Queso tierno de cabra EL PASTOR,  cuña 250 g",215232,N/A,0.9200474619865417,False Positive
,12451464,"Salsa Brava EROSKI, bote 330 g",216839,N/A,0.9215229153633118,False Positive
,23504921,"Desinfectante textil SANICENTRO, botella 1 litro",188328,N/A,0.9315294027328491,False Positive
,1509330,"Leche desnatada calcio plus KAIKU, brik 1 litro",26435,N/A,0.9405782222747803,False Positive
,546382,"Sepia limpia, al peso, compra mínima 500 g",882596,N/A,0.9411429166793823,False Positive
,23466618,"Inseciticida de manzana 2en1 ORION, spray 600 ml",30822,N/A,0.9412176609039307,False Positive
,8555559,"Salteado de judía-berenjena-zanahoria EROSKI, bolsa 450 g",211933,N/A,0.9445868134498596,False Positive
,13163159,"Hamburguesa de pavo EROSKI, 4 uds., bandeja 320 g",172264,N/A,0.9457190036773682,False Positive
,16478596,"Langostino cocido calibre 80/100 EROSKI basic, bandeja 450 g",198849,N/A,0.9459396600723267,False Positive
,15182033,"Mini hamburguesa de ternera EROSKI, 8 uds, bandeja 280 g",188525,N/A,0.9463405609130859,False Positive
,21023254,"Sirope de ágave AZUCARERA, bocaabajo 360 g",113450,N/A,0.9494146108627319,False Positive
,21833744,"Tomate rallado EROSKI, tarrina 180 g",50409,N/A,0.9571305513381958,False Positive
,25329020,"Mermelada de frambuesa 0% HELIOS, frasco 280 g",197259,N/A,0.9597285985946655,False Positive
,12193967,"Orejón de albaricoque EROSKI, tarrina 270 g",165364,N/A,0.9618775844573975,False Positive
,25937525,"Salsa pesto genovese DE CECCO, frasco 190 g",216924,N/A,0.9619458317756653,False Positive
,20981288,"Barritas de surimi KRISSIA, bandeja 400 g",174313,N/A,0.9664267301559448,False Positive
,26133587,"Cepillo quitapelos pet pro VILEDA, 1 ud",211273,N/A,0.9668030738830566,False Positive
,23087406,"Bebida de naranja sin azúcar EROSKI, brik 1,75 litros",211944,N/A,0.967174768447876,False Positive
,323980,"Ron PAMPERO, botella 70 cl",221322,N/A,0.9711587429046631,False Positive
,26258970,"Codillo asado EROSKI, pieza al peso aprox. 700 g",209478,N/A,0.9729229211807251,False Positive
,26719302,"Salmorejo EROSKI, botella 330 ml",215492,N/A,0.9821114540100098,False Positive
,26467936,"Ijada de bonito E.NATUR MSC EUSKO LABEL GRAN, al peso,compra mín 1 kg",220115,N/A,0.9954005479812622,False Positive
,26895300,"Mini bocaditos tomate y orégano, bolsa 110 g",195716,N/A,1.001352071762085,False Positive
,9243502,"Rodaja de bonito EROSKI NATUR EUSKO LABEL, bandeja aprox. 400 g",155282,N/A,1.005126953125,False Positive
,14199392,"Cola de merluza del Cantábrico, bandeja aprox. 350 g",192034,N/A,1.012268304824829,False Positive
,24073959,"Kit para takos de carne de pato con verduras MARTIKO, caja 630 g",185534,N/A,1.0156924724578857,False Positive
,10589976,"Anchoa en aceite de oliva Eroski SELEQTIA, frasco 55 g",4326,N/A,1.0266910791397095,False Positive
,49692,"Patatas fritas lisas EROSKI BASIC, bolsa 170 g",183044,N/A,1.031478762626648,False Positive
,226084,"Gallo grande limpio (500-700 g) al peso, compra mínima 600 g",158147,N/A,1.0325478315353394,False Positive
,17032806,"Apio EROSKI NATUR, unidad",50578,N/A,1.035407304763794,False Positive
,22516421,"Cardo VIUDA DE CAYO, frasco 400 g",146920,N/A,1.050837755203247,False Positive
,9232364,"Limpiador oxigeno activo ESTRELLA, botella 1,10 litros",187457,N/A,1.056624412536621,False Positive
,25308214,"Bayeta para baño y cocina EROSKI, 1 ud",130775,N/A,1.0619969367980957,False Positive
,493130,"Filete de bacalao al punto de sal, al peso, compra mínima 500 g",4475,N/A,1.06531822681427,False Positive
,26069997,"Pan de centeno-multicereales EROSKI, paquete 250 g",218557,N/A,1.071504831314087,False Positive
,25462169,"Barrita con pipas EROSKI, pack 2x83 g",175132,N/A,1.0728315114974976,False Positive
,26139915,"Prelavado sin manchas KH-7, pistola 780 ml",221929,N/A,1.0809650421142578,False Positive
,24129207,"Grissinis EROSKI, bolsa 120 g",161365,N/A,1.081296682357788,False Positive
,25462193,"Palitos de frutos secos EROSKI, pack 2x60 g",177048,N/A,1.082574486732483,False Positive
,23329881,"Cebolla en dados ARDO, bolsa 2.500 g",178458,N/A,1.1091208457946777,False Positive
,1193093,"Borraja troceada, bandeja 400 g",383305,N/A,1.1097335815429688,False Positive
,23087422,"Bebida de piña sin azúcar EROSKI, brik 1,75 litros",211936,N/A,1.1236413717269897,False Positive
,25500562,"Queso Roncal D.O. LARRA, cuña 250 g",170845,N/A,1.1244243383407593,False Positive
,24795270,"Dátil con hueso EROSKI, bandeja 250 g",216022,N/A,1.1344022750854492,False Positive
,12365268,"Bacalao desalado menú EROSKI, bandeja 350 g",182495,N/A,1.136310338973999,False Positive
,26171520,"Salsa dulce pimiento rojo y jalapeño LA V. FABRICA, frasco 280 g",123124,N/A,1.1408087015151978,False Positive
,23078884,"Chistorra EROSKI, pieza aprox. 280 g",198716,N/A,1.1463972330093384,False Positive
,25284746,"Muffins de chocolate EROSKI, pack 2x70 g",829439,N/A,1.1575281620025635,False Positive
,166025,"Mendo limpio, al peso, compra mínima 250 g",919464,N/A,1.1716103553771973,False Positive
,24784068,"Fornacina clásica EROSKI SELEQTIA, bolsa 175 g",214686,N/A,1.1753230094909668,False Positive
,23059215,"Paño secavajillas EROSKI, paquete 2 uds.",218711,N/A,1.1837173700332642,False Positive
,12006482,"Filete de bacalao al punto de sal E. NATUR MSC, bandeja aprox. 350 g",173844,N/A,1.189348816871643,False Positive
,4480331,"Endibia EROSKI NATUR, bandeja 450 g",96603,N/A,1.1915919780731201,False Positive
,315424,"Brandy TERRY 1900, botella 70 cl",182391,N/A,1.1946579217910767,False Positive
,24597312,"Pargo de cultivo 600-800, 1 ud",135277,N/A,1.216924786567688,False Positive
,23087448,"Bebida multifrutas sin azúcar EROSKI, brik 1,75 litros",215493,N/A,1.2189275026321411,False Positive
,25522384,"Filetes de anchoa en aceite de girasol EROSKI BASIC, pack 3x23 g",192037,N/A,1.2190361022949219,False Positive
,315333,"Pan tostado integral EROSKI, 30 rebanadas, paquete 270 g",172043,N/A,1.2209073305130005,False Positive
,17921818,"Colines 100% integral de trigo EROSKI, bolsa 250 g",4520,N/A,1.2352397441864014,False Positive
,17496522,"Salsa pesto GALLO, frasco 190 g",194743,N/A,1.2591246366500854,False Positive
,364497,"Cortezas de cerdo EROSKI, paquete 75 g",206269,N/A,1.2608985900878906,False Positive
,21788955,"Colorante natural POTE, caja 20 g",178010,N/A,1.268277883529663,False Positive
,21124177,"Salsa pesto rosso GALLO, frasco 190 g",194739,N/A,1.2896690368652344,False Positive
,7056534,"Vino Tinto Crianza Rioja ARNALTE, botella 75 cl",218826,N/A,1.293982744216919,False Positive
,19718824,"Longaniza de cerdo con tripa natural EROSKI, bandeja 285 g",65680,N/A,1.3263076543807983,False Positive
,212878,"Leche semidesnatada KAIKU, brik 1 litro",186798,N/A,1.3425931930541992,False Positive
,12449054,"Divinas del mar al ajillo con gambas EROSKI, bandeja 175 g",78438,N/A,1.4666355848312378,False Positive
,25468182,"Mini polo de naranja y limón EROSKI, pack 8x80 ml",323674,N/A,1.4793046712875366,False Positive
,4534095,"Caldo de pollo en polvo KNORR, cubete 1 kg",141863,N/A,1.4883508682250977,False Positive
,16851560,"Platas de Aguinaga EROSKI, pack 2x150 g",102503,N/A,1.5816054344177246,False Positive
,10113413,N/A,212822,N/A,N/A,False Negative
,10138329,N/A,176635,N/A,N/A,False Negative
,10138360,N/A,525005,N/A,N/A,False Negative
,10140457,N/A,525980,N/A,N/A,False Negative
,10302727,N/A,215200,N/A,N/A,False Negative
,10326148,N/A,214450,N/A,N/A,False Negative
,10376671,N/A,206510,N/A,N/A,False Negative
,10430692,N/A,80710,N/A,N/A,False Negative
,10445161,N/A,719706,N/A,N/A,False Negative
,10470318,N/A,50513,N/A,N/A,False Negative
,10473825,N/A,183485,N/A,N/A,False Negative
,10481059,N/A,481975,N/A,N/A,False Negative
,10569911,N/A,144005,N/A,N/A,False Negative
,10594240,N/A,200748,N/A,N/A,False Negative
,10736213,N/A,89432,N/A,N/A,False Negative
,10766905,N/A,72337,N/A,N/A,False Negative
,10767689,N/A,277108,N/A,N/A,False Negative
,10780880,N/A,496041,N/A,N/A,False Negative
,10781144,N/A,112485,N/A,N/A,False Negative
,10781276,N/A,549302,N/A,N/A,False Negative
,10787018,N/A,176378,N/A,N/A,False Negative
,1078948,N/A,64532,N/A,N/A,False Negative
,10837490,N/A,151857,N/A,N/A,False Negative
,10841351,N/A,71450,N/A,N/A,False Negative
,10841377,N/A,71309,N/A,N/A,False Negative
,10841435,N/A,179993,N/A,N/A,False Negative
,10841575,N/A,308958,N/A,N/A,False Negative
,10858751,N/A,65772,N/A,N/A,False Negative
,10869204,N/A,151203,N/A,N/A,False Negative
,10870491,N/A,37826,N/A,N/A,False Negative
,10871432,N/A,43833,N/A,N/A,False Negative
,10875094,N/A,43908,N/A,N/A,False Negative
,10907723,N/A,217978,N/A,N/A,False Negative
,10913952,N/A,275678,N/A,N/A,False Negative
,10918225,N/A,116782,N/A,N/A,False Negative
,10926327,N/A,24382,N/A,N/A,False Negative
,10935534,N/A,220770,N/A,N/A,False Negative
,10956696,N/A,209175,N/A,N/A,False Negative
,10956704,N/A,173570,N/A,N/A,False Negative
,10956803,N/A,119333,N/A,N/A,False Negative
,10973238,N/A,178540,N/A,N/A,False Negative
,10998623,N/A,75714,N/A,N/A,False Negative
,11004579,N/A,215697,N/A,N/A,False Negative
,11006301,N/A,612378,N/A,N/A,False Negative
,11011277,N/A,67646,N/A,N/A,False Negative
,11013125,N/A,216867,N/A,N/A,False Negative
,11013653,N/A,27295,N/A,N/A,False Negative
,11024908,N/A,686296,N/A,N/A,False Negative
,11033529,N/A,166439,N/A,N/A,False Negative
,11059714,N/A,50816,N/A,N/A,False Negative
,11127032,N/A,144095,N/A,N/A,False Negative
,11143757,N/A,211661,N/A,N/A,False Negative
,11155,N/A,213336,N/A,N/A,False Negative
,11178415,N/A,212965,N/A,N/A,False Negative
,11184546,N/A,183541,N/A,N/A,False Negative
,11184553,N/A,183544,N/A,N/A,False Negative
,11184595,N/A,183539,N/A,N/A,False Negative
,11184603,N/A,183545,N/A,N/A,False Negative
,11184611,N/A,216119,N/A,N/A,False Negative
,112854,N/A,903175,N/A,N/A,False Negative
,11321775,N/A,661219,N/A,N/A,False Negative
,11323110,N/A,1904,N/A,N/A,False Negative
,11551,N/A,54489,N/A,N/A,False Negative
,11631751,N/A,129786,N/A,N/A,False Negative
,11637675,N/A,182992,N/A,N/A,False Negative
,1167014,N/A,213046,N/A,N/A,False Negative
,11703618,N/A,10376,N/A,N/A,False Negative
,1171347,N/A,8022,N/A,N/A,False Negative
,11736717,N/A,213813,N/A,N/A,False Negative
,11750965,N/A,185407,N/A,N/A,False Negative
,1175249,N/A,97137,N/A,N/A,False Negative
,11752524,N/A,110167,N/A,N/A,False Negative
,11754462,N/A,110168,N/A,N/A,False Negative
,11754470,N/A,110169,N/A,N/A,False Negative
,11771565,N/A,183533,N/A,N/A,False Negative
,11771714,N/A,57207,N/A,N/A,False Negative
,11798063,N/A,102338,N/A,N/A,False Negative
,1191998,N/A,678678,N/A,N/A,False Negative
,1192004,N/A,280683,N/A,N/A,False Negative
,11974672,N/A,183324,N/A,N/A,False Negative
,11978574,N/A,201970,N/A,N/A,False Negative
,11980521,N/A,87687,N/A,N/A,False Negative
,1202506,N/A,116506,N/A,N/A,False Negative
,120279,N/A,619892,N/A,N/A,False Negative
,12042131,N/A,183640,N/A,N/A,False Negative
,12091633,N/A,205393,N/A,N/A,False Negative
,12194312,N/A,108690,N/A,N/A,False Negative
,12194650,N/A,78622,N/A,N/A,False Negative
,12194866,N/A,157223,N/A,N/A,False Negative
,12234266,N/A,509249,N/A,N/A,False Negative
,12243382,N/A,75967,N/A,N/A,False Negative
,12451464,N/A,186876,N/A,N/A,False Negative
,12451480,N/A,178948,N/A,N/A,False Negative
,12462255,N/A,216921,N/A,N/A,False Negative
,12462420,N/A,216920,N/A,N/A,False Negative
,1248806,N/A,56092,N/A,N/A,False Negative
,12722906,N/A,33499,N/A,N/A,False Negative
,12751038,N/A,90348,N/A,N/A,False Negative
,12759114,N/A,3465,N/A,N/A,False Negative
,12771838,N/A,218372,N/A,N/A,False Negative
,12781654,N/A,35666,N/A,N/A,False Negative
,12811568,N/A,182924,N/A,N/A,False Negative
,12965653,N/A,154655,N/A,N/A,False Negative
,13073903,N/A,71377,N/A,N/A,False Negative
,13099056,N/A,93217,N/A,N/A,False Negative
,13163480,N/A,66737,N/A,N/A,False Negative
,13180716,N/A,93204,N/A,N/A,False Negative
,13180955,N/A,178728,N/A,N/A,False Negative
,13181029,N/A,805766,N/A,N/A,False Negative
,13192703,N/A,82961,N/A,N/A,False Negative
,13207899,N/A,208401,N/A,N/A,False Negative
,13227376,N/A,214419,N/A,N/A,False Negative
,13272927,N/A,170621,N/A,N/A,False Negative
,13279468,N/A,120193,N/A,N/A,False Negative
,13279591,N/A,75298,N/A,N/A,False Negative
,13279625,N/A,300404,N/A,N/A,False Negative
,13279823,N/A,168102,N/A,N/A,False Negative
,13283098,N/A,737815,N/A,N/A,False Negative
,13286943,N/A,156249,N/A,N/A,False Negative
,13319454,N/A,78093,N/A,N/A,False Negative
,13319488,N/A,78102,N/A,N/A,False Negative
,13320619,N/A,106020,N/A,N/A,False Negative
,13320684,N/A,113583,N/A,N/A,False Negative
,13320692,N/A,106024,N/A,N/A,False Negative
,13337456,N/A,220565,N/A,N/A,False Negative
,13342308,N/A,37778,N/A,N/A,False Negative
,13343736,N/A,188342,N/A,N/A,False Negative
,13399761,N/A,131218,N/A,N/A,False Negative
,13544861,N/A,114579,N/A,N/A,False Negative
,13581509,N/A,383994,N/A,N/A,False Negative
,13682141,N/A,211245,N/A,N/A,False Negative
,13698394,N/A,97893,N/A,N/A,False Negative
,137075,N/A,216856,N/A,N/A,False Negative
,13797667,N/A,101836,N/A,N/A,False Negative
,13870662,N/A,185534,N/A,N/A,False Negative
,13923016,N/A,178903,N/A,N/A,False Negative
,13927496,N/A,125987,N/A,N/A,False Negative
,13927702,N/A,125992,N/A,N/A,False Negative
,14007876,N/A,45652,N/A,N/A,False Negative
,14009906,N/A,186200,N/A,N/A,False Negative
,14027940,N/A,98592,N/A,N/A,False Negative
,1404,N/A,723736,N/A,N/A,False Negative
,14086177,N/A,7455,N/A,N/A,False Negative
,140970,N/A,903201,N/A,N/A,False Negative
,14200331,N/A,89922,N/A,N/A,False Negative
,14243190,N/A,81028,N/A,N/A,False Negative
,14266944,N/A,109682,N/A,N/A,False Negative
,14294276,N/A,93906,N/A,N/A,False Negative
,14298533,N/A,105199,N/A,N/A,False Negative
,14333603,N/A,142486,N/A,N/A,False Negative
,14333926,N/A,151207,N/A,N/A,False Negative
,14339410,N/A,75784,N/A,N/A,False Negative
,14393755,N/A,72099,N/A,N/A,False Negative
,14393813,N/A,507065,N/A,N/A,False Negative
,14393979,N/A,217763,N/A,N/A,False Negative
,14404743,N/A,944086,N/A,N/A,False Negative
,14446710,N/A,108682,N/A,N/A,False Negative
,14468698,N/A,143738,N/A,N/A,False Negative
,14510150,N/A,62419,N/A,N/A,False Negative
,14544357,N/A,39361,N/A,N/A,False Negative
,14573117,N/A,103368,N/A,N/A,False Negative
,14626022,N/A,92954,N/A,N/A,False Negative
,14632111,N/A,220115,N/A,N/A,False Negative
,14683965,N/A,111395,N/A,N/A,False Negative
,14708085,N/A,195225,N/A,N/A,False Negative
,14708093,N/A,37025,N/A,N/A,False Negative
,14708119,N/A,37028,N/A,N/A,False Negative
,14780951,N/A,21645,N/A,N/A,False Negative
,14803308,N/A,118654,N/A,N/A,False Negative
,14844716,N/A,192057,N/A,N/A,False Negative
,14856405,N/A,87890,N/A,N/A,False Negative
,14863369,N/A,213816,N/A,N/A,False Negative
,14866578,N/A,217991,N/A,N/A,False Negative
,14879274,N/A,199294,N/A,N/A,False Negative
,14880421,N/A,116442,N/A,N/A,False Negative
,14882195,N/A,356850,N/A,N/A,False Negative
,148825,N/A,540410,N/A,N/A,False Negative
,14894604,N/A,143997,N/A,N/A,False Negative
,14897060,N/A,153704,N/A,N/A,False Negative
,14905871,N/A,129916,N/A,N/A,False Negative
,14999247,N/A,95340,N/A,N/A,False Negative
,15001662,N/A,78073,N/A,N/A,False Negative
,15009442,N/A,107247,N/A,N/A,False Negative
,15021298,N/A,217210,N/A,N/A,False Negative
,15072630,N/A,5734,N/A,N/A,False Negative
,15074271,N/A,181265,N/A,N/A,False Negative
,1509207,N/A,184626,N/A,N/A,False Negative
,1509256,N/A,327639,N/A,N/A,False Negative
,1509280,N/A,480961,N/A,N/A,False Negative
,1509900,N/A,190476,N/A,N/A,False Negative
,15135668,N/A,215871,N/A,N/A,False Negative
,151357,N/A,72501,N/A,N/A,False Negative
,15137235,N/A,175870,N/A,N/A,False Negative
,151399,N/A,650065,N/A,N/A,False Negative
,15141427,N/A,160166,N/A,N/A,False Negative
,15143787,N/A,192058,N/A,N/A,False Negative
,151456,N/A,290615,N/A,N/A,False Negative
,15168149,N/A,167891,N/A,N/A,False Negative
,15182397,N/A,78131,N/A,N/A,False Negative
,15211261,N/A,100808,N/A,N/A,False Negative
,15212103,N/A,119317,N/A,N/A,False Negative
,15212111,N/A,168990,N/A,N/A,False Negative
,15216591,N/A,130330,N/A,N/A,False Negative
,1522804,N/A,479661,N/A,N/A,False Negative
,15244171,N/A,177155,N/A,N/A,False Negative
,15256415,N/A,77046,N/A,N/A,False Negative
,15264633,N/A,138248,N/A,N/A,False Negative
,15266596,N/A,136602,N/A,N/A,False Negative
,15292923,N/A,91145,N/A,N/A,False Negative
,15317902,N/A,469118,N/A,N/A,False Negative
,15319411,N/A,78336,N/A,N/A,False Negative
,15319445,N/A,78337,N/A,N/A,False Negative
,15380470,N/A,26455,N/A,N/A,False Negative
,15443195,N/A,117709,N/A,N/A,False Negative
,15495914,N/A,121882,N/A,N/A,False Negative
,155424,N/A,90549,N/A,N/A,False Negative
,15565617,N/A,150704,N/A,N/A,False Negative
,15596513,N/A,498394,N/A,N/A,False Negative
,15600570,N/A,123197,N/A,N/A,False Negative
,15617756,N/A,136651,N/A,N/A,False Negative
,15630288,N/A,212991,N/A,N/A,False Negative
,15630338,N/A,110198,N/A,N/A,False Negative
,15630395,N/A,93093,N/A,N/A,False Negative
,15633126,N/A,178259,N/A,N/A,False Negative
,156349,N/A,148347,N/A,N/A,False Negative
,15673064,N/A,172473,N/A,N/A,False Negative
,15700891,N/A,487006,N/A,N/A,False Negative
,15700917,N/A,442325,N/A,N/A,False Negative
,15705536,N/A,190264,N/A,N/A,False Negative
,15710809,N/A,193103,N/A,N/A,False Negative
,15725773,N/A,219432,N/A,N/A,False Negative
,15726284,N/A,131004,N/A,N/A,False Negative
,157271,N/A,464165,N/A,N/A,False Negative
,15734635,N/A,194020,N/A,N/A,False Negative
,15744543,N/A,217574,N/A,N/A,False Negative
,15749138,N/A,124642,N/A,N/A,False Negative
,15749484,N/A,124645,N/A,N/A,False Negative
,15749534,N/A,124643,N/A,N/A,False Negative
,15749856,N/A,206938,N/A,N/A,False Negative
,15783947,N/A,208023,N/A,N/A,False Negative
,15792559,N/A,179290,N/A,N/A,False Negative
,158253,N/A,653796,N/A,N/A,False Negative
,15872799,N/A,44492,N/A,N/A,False Negative
,15933138,N/A,37021,N/A,N/A,False Negative
,15936958,N/A,173045,N/A,N/A,False Negative
,15942451,N/A,4123,N/A,N/A,False Negative
,15945330,N/A,198021,N/A,N/A,False Negative
,15964752,N/A,37027,N/A,N/A,False Negative
,15973548,N/A,14905,N/A,N/A,False Negative
,15992225,N/A,108686,N/A,N/A,False Negative
,15993017,N/A,139233,N/A,N/A,False Negative
,16008674,N/A,156597,N/A,N/A,False Negative
,16012437,N/A,93118,N/A,N/A,False Negative
,16013229,N/A,5331,N/A,N/A,False Negative
,16018178,N/A,168652,N/A,N/A,False Negative
,16027385,N/A,196406,N/A,N/A,False Negative
,16035719,N/A,129398,N/A,N/A,False Negative
,16035909,N/A,162366,N/A,N/A,False Negative
,16036287,N/A,163200,N/A,N/A,False Negative
,16046385,N/A,645541,N/A,N/A,False Negative
,16046427,N/A,123729,N/A,N/A,False Negative
,16107872,N/A,502294,N/A,N/A,False Negative
,16107898,N/A,502320,N/A,N/A,False Negative
,16107906,N/A,502645,N/A,N/A,False Negative
,16107922,N/A,502671,N/A,N/A,False Negative
,16107930,N/A,502749,N/A,N/A,False Negative
,16107989,N/A,4567,N/A,N/A,False Negative
,16121238,N/A,157289,N/A,N/A,False Negative
,16148421,N/A,132832,N/A,N/A,False Negative
,161802,N/A,569686,N/A,N/A,False Negative
,16198061,N/A,126262,N/A,N/A,False Negative
,16203168,N/A,80072,N/A,N/A,False Negative
,16203242,N/A,131853,N/A,N/A,False Negative
,16205940,N/A,698802,N/A,N/A,False Negative
,16212318,N/A,9075,N/A,N/A,False Negative
,16216335,N/A,165135,N/A,N/A,False Negative
,16281834,N/A,165124,N/A,N/A,False Negative
,16281867,N/A,165121,N/A,N/A,False Negative
,162925,N/A,216709,N/A,N/A,False Negative
,16292781,N/A,106677,N/A,N/A,False Negative
,16359051,N/A,78692,N/A,N/A,False Negative
,16423717,N/A,127007,N/A,N/A,False Negative
,16423733,N/A,144544,N/A,N/A,False Negative
,16438699,N/A,135968,N/A,N/A,False Negative
,16439267,N/A,107943,N/A,N/A,False Negative
,16452948,N/A,196402,N/A,N/A,False Negative
,16463358,N/A,114030,N/A,N/A,False Negative
,16478836,N/A,211307,N/A,N/A,False Negative
,16489130,N/A,152558,N/A,N/A,False Negative
,16489148,N/A,152562,N/A,N/A,False Negative
,16491052,N/A,186123,N/A,N/A,False Negative
,164996,N/A,195230,N/A,N/A,False Negative
,16546491,N/A,135699,N/A,N/A,False Negative
,16576,N/A,8069,N/A,N/A,False Negative
,16623084,N/A,199295,N/A,N/A,False Negative
,16640195,N/A,159877,N/A,N/A,False Negative
,16659005,N/A,62451,N/A,N/A,False Negative
,16666133,N/A,199297,N/A,N/A,False Negative
,16702086,N/A,134458,N/A,N/A,False Negative
,16710634,N/A,156614,N/A,N/A,False Negative
,16739989,N/A,91312,N/A,N/A,False Negative
,16740193,N/A,141586,N/A,N/A,False Negative
,16748675,N/A,170402,N/A,N/A,False Negative
,16810913,N/A,141282,N/A,N/A,False Negative
,16818957,N/A,9987,N/A,N/A,False Negative
,16819526,N/A,138356,N/A,N/A,False Negative
,16829236,N/A,346554,N/A,N/A,False Negative
,16843245,N/A,11288,N/A,N/A,False Negative
,16854085,N/A,182734,N/A,N/A,False Negative
,16886632,N/A,176668,N/A,N/A,False Negative
,16899601,N/A,53224,N/A,N/A,False Negative
,16902405,N/A,637598,N/A,N/A,False Negative
,16904740,N/A,218823,N/A,N/A,False Negative
,16906364,N/A,55328,N/A,N/A,False Negative
,16909160,N/A,76591,N/A,N/A,False Negative
,16909178,N/A,165203,N/A,N/A,False Negative
,16936320,N/A,218034,N/A,N/A,False Negative
,16940280,N/A,196403,N/A,N/A,False Negative
,16971798,N/A,138909,N/A,N/A,False Negative
,16979171,N/A,181580,N/A,N/A,False Negative
,16998221,N/A,183515,N/A,N/A,False Negative
,17003443,N/A,220705,N/A,N/A,False Negative
,17025693,N/A,187455,N/A,N/A,False Negative
,17030909,N/A,178520,N/A,N/A,False Negative
,170316,N/A,825162,N/A,N/A,False Negative
,17055039,N/A,210438,N/A,N/A,False Negative
,17074147,N/A,214197,N/A,N/A,False Negative
,17115304,N/A,214924,N/A,N/A,False Negative
,17117649,N/A,200640,N/A,N/A,False Negative
,17141755,N/A,46231,N/A,N/A,False Negative
,17155078,N/A,138949,N/A,N/A,False Negative
,17168055,N/A,165642,N/A,N/A,False Negative
,17234691,N/A,132764,N/A,N/A,False Negative
,17235862,N/A,159010,N/A,N/A,False Negative
,17238841,N/A,179991,N/A,N/A,False Negative
,17306374,N/A,176970,N/A,N/A,False Negative
,17315409,N/A,138434,N/A,N/A,False Negative
,17321951,N/A,159795,N/A,N/A,False Negative
,17344862,N/A,156161,N/A,N/A,False Negative
,17360918,N/A,183498,N/A,N/A,False Negative
,17365370,N/A,141411,N/A,N/A,False Negative
,17402421,N/A,158075,N/A,N/A,False Negative
,174094,N/A,216970,N/A,N/A,False Negative
,1743483,N/A,87483,N/A,N/A,False Negative
,1743533,N/A,210500,N/A,N/A,False Negative
,17467945,N/A,109677,N/A,N/A,False Negative
,17512781,N/A,95605,N/A,N/A,False Negative
,17533,N/A,58934,N/A,N/A,False Negative
,175463,N/A,88192,N/A,N/A,False Negative
,17569427,N/A,160690,N/A,N/A,False Negative
,17582487,N/A,110883,N/A,N/A,False Negative
,1759554,N/A,521443,N/A,N/A,False Negative
,17623984,N/A,219835,N/A,N/A,False Negative
,17625138,N/A,87294,N/A,N/A,False Negative
,17714395,N/A,148115,N/A,N/A,False Negative
,17716770,N/A,176631,N/A,N/A,False Negative
,17718859,N/A,187760,N/A,N/A,False Negative
,1772706,N/A,650052,N/A,N/A,False Negative
,17727082,N/A,16550,N/A,N/A,False Negative
,17736935,N/A,280722,N/A,N/A,False Negative
,17744756,N/A,447408,N/A,N/A,False Negative
,17744772,N/A,811239,N/A,N/A,False Negative
,17771098,N/A,179968,N/A,N/A,False Negative
,17771502,N/A,185567,N/A,N/A,False Negative
,17778762,N/A,582062,N/A,N/A,False Negative
,17778796,N/A,40847,N/A,N/A,False Negative
